INSEECOM,commune,zas,code_region
34290,Saint-Vincent-de-Barbeyrargues,ZAG MONTPELLIER,76
34248,Sainte-Croix-de-Quintillargues,ZAG MONTPELLIER,76
34295,Saussan,ZAG MONTPELLIER,76
34297,Sauteyrargues,ZAG MONTPELLIER,76
34307,Sussargues,ZAG MONTPELLIER,76
34309,Teyran,ZAG MONTPELLIER,76
34318,Vacquières,ZAG MONTPELLIER,76
34320,Vailhauquès,ZAG MONTPELLIER,76
34321,Valergues,ZAG MONTPELLIER,76
34322,Valflaunès,ZAG MONTPELLIER,76
34327,Vendargues,ZAG MONTPELLIER,76
34337,Villeneuve-lès-Maguelone,ZAG MONTPELLIER,76
34342,Viols-en-Laval,ZAG MONTPELLIER,76
34343,Viols-le-Fort,ZAG MONTPELLIER,76
54025,Art-sur-Meurthe,ZAG NANCY,44
54043,Bainville-sur-Madon,ZAG NANCY,44
54060,Belleville,ZAG NANCY,44
54090,Bouxières-aux-Dames,ZAG NANCY,44
54111,Chaligny,ZAG NANCY,44
54115,Champigneulles,ZAG NANCY,44
02175,Chavigny,ZAG NANCY,32
54150,Custines,ZAG NANCY,44
54159,Dombasle-sur-Meurthe,ZAG NANCY,44
54165,Dommartemont,ZAG NANCY,44
54184,Essey-lès-Nancy,ZAG NANCY,44
54186,Eulmont,ZAG NANCY,44
54197,Fléville-devant-Nancy,ZAG NANCY,44
54215,Frouard,ZAG NANCY,44
54257,Heillecourt,ZAG NANCY,44
54265,Houdemont,ZAG NANCY,44
54274,Jarville-la-Malgrange,ZAG NANCY,44
54300,Laneuveville-devant-Nancy,ZAG NANCY,44
54304,Laxou,ZAG NANCY,44
54305,Lay-Saint-Christophe,ZAG NANCY,44
54318,Liverdun,ZAG NANCY,44
54328,Ludres,ZAG NANCY,44
54338,Malleloy,ZAG NANCY,44
54339,Malzéville,ZAG NANCY,44
54351,Marbache,ZAG NANCY,44
54357,Maxéville,ZAG NANCY,44
54366,Messein,ZAG NANCY,44
54395,Nancy,ZAG NANCY,44
54397,Neuves-Maisons,ZAG NANCY,44
54430,Pompey,ZAG NANCY,44
54432,Pont-Saint-Vincent,ZAG NANCY,44
54439,Pulnoy,ZAG NANCY,44
54482,Saint-Max,ZAG NANCY,44
54483,Saint-Nicolas-de-Port,ZAG NANCY,44
54495,Saulxures-lès-Nancy,ZAG NANCY,44
54498,Seichamps,ZAG NANCY,44
54526,Tomblaine,ZAG NANCY,44
54547,Vandœuvre-lès-Nancy,ZAG NANCY,44
54549,Varangéville,ZAG NANCY,44
54578,Villers-lès-Nancy,ZAG NANCY,44
44009,Basse-Goulaine,ZAG NANTES-SAINT-NAZAIRE,52
44013,Besné,ZAG NANTES-SAINT-NAZAIRE,52
44018,Bouaye,ZAG NANTES-SAINT-NAZAIRE,52
44020,Bouguenais,ZAG NANTES-SAINT-NAZAIRE,52
44019,Bouée,ZAG NANTES-SAINT-NAZAIRE,52
44024,Brains,ZAG NANTES-SAINT-NAZAIRE,52
44025,Campbon,ZAG NANTES-SAINT-NAZAIRE,52
44026,Carquefou,ZAG NANTES-SAINT-NAZAIRE,52
44027,Casson,ZAG NANTES-SAINT-NAZAIRE,52
44045,Cordemais,ZAG NANTES-SAINT-NAZAIRE,52
44047,Couëron,ZAG NANTES-SAINT-NAZAIRE,52
44052,Donges,ZAG NANTES-SAINT-NAZAIRE,52
44056,Fay-de-Bretagne,ZAG NANTES-SAINT-NAZAIRE,52
44066,Grandchamps-des-Fontaines,ZAG NANTES-SAINT-NAZAIRE,52
44071,Haute-Goulaine,ZAG NANTES-SAINT-NAZAIRE,52
44073,Héric,ZAG NANTES-SAINT-NAZAIRE,52
36001,Indre,ZAG NANTES-SAINT-NAZAIRE,24
44080,Lavau-sur-Loire,ZAG NANTES-SAINT-NAZAIRE,52
44089,Malville,ZAG NANTES-SAINT-NAZAIRE,52
44094,Mauves-sur-Loire,ZAG NANTES-SAINT-NAZAIRE,52
44103,Montoir-de-Bretagne,ZAG NANTES-SAINT-NAZAIRE,52
44109,Nantes,ZAG NANTES-SAINT-NAZAIRE,52
44110,Nort-sur-Erdre,ZAG NANTES-SAINT-NAZAIRE,52
44111,Notre-Dame-des-Landes,ZAG NANTES-SAINT-NAZAIRE,52
44114,Orvault,ZAG NANTES-SAINT-NAZAIRE,52
44122,Petit-Mars,ZAG NANTES-SAINT-NAZAIRE,52
44130,Pont-Saint-Martin,ZAG NANTES-SAINT-NAZAIRE,52
44132,Pornichet,ZAG NANTES-SAINT-NAZAIRE,52
44137,Prinquiau,ZAG NANTES-SAINT-NAZAIRE,52
08351,Quilly,ZAG NANTES-SAINT-NAZAIRE,44
44143,Rezé,ZAG NANTES-SAINT-NAZAIRE,52
44150,Saint-Aignan-Grandlieu,ZAG NANTES-SAINT-NAZAIRE,52
22274,Saint-André-des-Eaux,ZAG NANTES-SAINT-NAZAIRE,53
44162,Saint-Herblain,ZAG NANTES-SAINT-NAZAIRE,52
44166,Saint-Jean-de-Boiseau,ZAG NANTES-SAINT-NAZAIRE,52
44168,Saint-Joachim,ZAG NANTES-SAINT-NAZAIRE,52
44171,Saint-Léger-les-Vignes,ZAG NANTES-SAINT-NAZAIRE,52
44176,Saint-Malo-de-Guersac,ZAG NANTES-SAINT-NAZAIRE,52
44179,Saint-Mars-du-Désert,ZAG NANTES-SAINT-NAZAIRE,52
44190,Saint-Sébastien-sur-Loire,ZAG NANTES-SAINT-NAZAIRE,52
44172,Sainte-Luce-sur-Loire,ZAG NANTES-SAINT-NAZAIRE,52
44194,Sautron,ZAG NANTES-SAINT-NAZAIRE,52
44195,Savenay,ZAG NANTES-SAINT-NAZAIRE,52
44201,Sucé-sur-Erdre,ZAG NANTES-SAINT-NAZAIRE,52
44204,Thouaré-sur-Loire,ZAG NANTES-SAINT-NAZAIRE,52
44209,Treillières,ZAG NANTES-SAINT-NAZAIRE,52
44210,Trignac,ZAG NANTES-SAINT-NAZAIRE,52
44215,Vertou,ZAG NANTES-SAINT-NAZAIRE,52
44217,Vigneux-de-Bretagne,ZAG NANTES-SAINT-NAZAIRE,52
06004,Antibes,ZAG NICE,93
05008,Aspremont,ZAG NICE,93
06007,Auribeau-sur-Siagne,ZAG NICE,93
06011,Beaulieu-sur-Mer,ZAG NICE,93
06012,Beausoleil,ZAG NICE,93
06015,Berre-les-Alpes,ZAG NICE,93
06018,Biot,ZAG NICE,93
06019,Blausasc,ZAG NICE,93
06026,Cabris,ZAG NICE,93
06027,Cagnes-sur-Mer,ZAG NICE,93
06029,Cannes,ZAG NICE,93
06031,Cantaron,ZAG NICE,93
06032,Cap-d'Ail,ZAG NICE,93
06033,Carros,ZAG NICE,93
06034,Castagniers,ZAG NICE,93
06035,Castellar,ZAG NICE,93
06038,Châteauneuf-Grasse,ZAG NICE,93
06039,Châteauneuf-Villevieille,ZAG NICE,93
06046,Colomars,ZAG NICE,93
06048,Contes,ZAG NICE,93
06054,Drap,ZAG NICE,93
06060,Falicon,ZAG NICE,93
06064,Gattières,ZAG NICE,93
06067,Gorbio,ZAG NICE,93
06068,Gourdon,ZAG NICE,93
06069,Grasse,ZAG NICE,93
06075,Levens,ZAG NICE,93
06079,Mandelieu-la-Napoule,ZAG NICE,93
06083,Menton,ZAG NICE,93
06084,Mouans-Sartoux,ZAG NICE,93
06085,Mougins,ZAG NICE,93
06088,Nice,ZAG NICE,93
06089,Opio,ZAG NICE,93
06092,Peillon,ZAG NICE,93
06095,Peymeinade,ZAG NICE,93
06090,Pégomas,ZAG NICE,93
06104,Roquebrune-Cap-Martin,ZAG NICE,93
06105,Roquefort-les-Pins,ZAG NICE,93
06114,Saint-André-de-la-Roche,ZAG NICE,93
06117,Saint-Blaise,ZAG NICE,93
06121,Saint-Jean-Cap-Ferrat,ZAG NICE,93
04181,Saint-Jeannet,ZAG NICE,93
06123,Saint-Laurent-du-Var,ZAG NICE,93
06126,Saint-Martin-du-Var,ZAG NICE,93
06128,Saint-Paul-de-Vence,ZAG NICE,93
06137,Spéracèdes,ZAG NICE,93
06138,Théoule-sur-Mer,ZAG NICE,93
06147,Tourrette-Levens,ZAG NICE,93
06148,Tourrettes-sur-Loup,ZAG NICE,93
06152,Valbonne,ZAG NICE,93
06155,Vallauris,ZAG NICE,93
06157,Vence,ZAG NICE,93
06159,Villefranche-sur-Mer,ZAG NICE,93
06161,Villeneuve-Loubet,ZAG NICE,93
06059,Èze,ZAG NICE,93
45034,Boigny-sur-Bionne,ZAG ORLEANS,24
45043,Bou,ZAG ORLEANS,24
45072,Chanteau,ZAG ORLEANS,24
45089,Chécy,ZAG ORLEANS,24
45100,Combleux,ZAG ORLEANS,24
45147,Fleury-les-Aubrais,ZAG ORLEANS,24
45169,Ingré,ZAG ORLEANS,24
45194,Mardié,ZAG ORLEANS,24
45197,Marigny-les-Usages,ZAG ORLEANS,24
45232,Olivet,ZAG ORLEANS,24
45234,Orléans,ZAG ORLEANS,24
10272,Ormes,ZAG ORLEANS,44
45272,Saint-Cyr-en-Val,ZAG ORLEANS,24
45274,Saint-Denis-en-Val,ZAG ORLEANS,24
45282,Saint-Hilaire-Saint-Mesmin,ZAG ORLEANS,24
45284,Saint-Jean-de-Braye,ZAG ORLEANS,24
45285,Saint-Jean-de-la-Ruelle,ZAG ORLEANS,24
14597,Saint-Jean-le-Blanc,ZAG ORLEANS,28
45298,Saint-Pryvé-Saint-Mesmin,ZAG ORLEANS,24
45302,Saran,ZAG ORLEANS,24
45308,Semoy,ZAG ORLEANS,24
78117,Buc,ZAG PARIS,11
11339,Saint-Denis,ZAG PARIS,76
94001,Ablon-sur-Seine,ZAG PARIS,11
18001,Achères,ZAG PARIS,24
30002,Aigremont,ZAG PARIS,76
94002,Alfortville,ZAG PARIS,11
17008,Andilly,ZAG PARIS,75
78015,Andrésy,ZAG PARIS,11
92002,Antony,ZAG PARIS,11
94003,Arcueil,ZAG PARIS,11
95018,Argenteuil,ZAG PARIS,11
95019,Arnouville,ZAG PARIS,11
91021,Arpajon,ZAG PARIS,11
92004,Asnières-sur-Seine,ZAG PARIS,11
91027,Athis-Mons,ZAG PARIS,11
78029,Aubergenville,ZAG PARIS,11
93001,Aubervilliers,ZAG PARIS,11
78031,Auffreville-Brasseuil,ZAG PARIS,11
93005,Aulnay-sous-Bois,ZAG PARIS,11
95039,Auvers-sur-Oise,ZAG PARIS,11
02043,Bagneux,ZAG PARIS,32
93006,Bagnolet,ZAG PARIS,11
91044,Ballainvilliers,ZAG PARIS,11
78050,Bazoches-sur-Guyonne,ZAG PARIS,11
95051,Beauchamp,ZAG PARIS,11
95060,Bessancourt,ZAG PARIS,11
95063,Bezons,ZAG PARIS,11
02088,Bièvres,ZAG PARIS,32
93008,Bobigny,ZAG PARIS,11
92009,Bois-Colombes,ZAG PARIS,11
78073,Bois-d'Arcy,ZAG PARIS,11
77038,Boissettes,ZAG PARIS,11
77039,Boissise-la-Bertrand,ZAG PARIS,11
77040,Boissise-le-Roi,ZAG PARIS,11
94004,Boissy-Saint-Léger,ZAG PARIS,11
91085,Boissy-sous-Saint-Yon,ZAG PARIS,11
91086,Bondoufle,ZAG PARIS,11
93010,Bondy,ZAG PARIS,11
95088,Bonneuil-en-France,ZAG PARIS,11
94011,Bonneuil-sur-Marne,ZAG PARIS,11
95091,Bouffémont,ZAG PARIS,11
78092,Bougival,ZAG PARIS,11
92012,Boulogne-Billancourt,ZAG PARIS,11
92014,Bourg-la-Reine,ZAG PARIS,11
91097,Boussy-Saint-Antoine,ZAG PARIS,11
17064,Breuillet,ZAG PARIS,75
91106,Breux-Jouy,ZAG PARIS,11
77055,Brou-sur-Chantereine,ZAG PARIS,11
91114,Brunoy,ZAG PARIS,11
91115,Bruyères-le-Châtel,ZAG PARIS,11
94015,Bry-sur-Marne,ZAG PARIS,11
91103,Brétigny-sur-Orge,ZAG PARIS,11
78118,Buchelay,ZAG PARIS,11
91122,Bures-sur-Yvette,ZAG PARIS,11
77058,Bussy-Saint-Georges,ZAG PARIS,11
77059,Bussy-Saint-Martin,ZAG PARIS,11
95120,Butry-sur-Oise,ZAG PARIS,11
94016,Cachan,ZAG PARIS,11
77062,Carnetin,ZAG PARIS,11
78123,Carrières-sous-Poissy,ZAG PARIS,11
78124,Carrières-sur-Seine,ZAG PARIS,11
95127,Cergy,ZAG PARIS,11
77067,Cesson,ZAG PARIS,11
77075,Chalifert,ZAG PARIS,11
78133,Chambourcy,ZAG PARIS,11
95134,Champagne-sur-Oise,ZAG PARIS,11
94017,Champigny-sur-Marne,ZAG PARIS,11
91136,Champlan,ZAG PARIS,11
77083,Champs-sur-Marne,ZAG PARIS,11
77085,Chanteloup-en-Brie,ZAG PARIS,11
78138,Chanteloup-les-Vignes,ZAG PARIS,11
78140,Chapet,ZAG PARIS,11
94018,Charenton-le-Pont,ZAG PARIS,11
78146,Chatou,ZAG PARIS,11
92022,Chaville,ZAG PARIS,11
60145,Chelles,ZAG PARIS,32
94019,Chennevières-sur-Marne,ZAG PARIS,11
94021,Chevilly-Larue,ZAG PARIS,11
78160,Chevreuse,ZAG PARIS,11
91161,Chilly-Mazarin,ZAG PARIS,11
94022,Choisy-le-Roi,ZAG PARIS,11
04050,Châteaufort,ZAG PARIS,93
92019,Châtenay-Malabry,ZAG PARIS,11
92023,Clamart,ZAG PARIS,11
92024,Clichy,ZAG PARIS,11
93014,Clichy-sous-Bois,ZAG PARIS,11
78168,Coignières,ZAG PARIS,11
77121,Collégien,ZAG PARIS,11
92025,Colombes,ZAG PARIS,11
77122,Combs-la-Ville,ZAG PARIS,11
77124,Conches-sur-Gondoire,ZAG PARIS,11
78172,Conflans-Sainte-Honorine,ZAG PARIS,11
91174,Corbeil-Essonnes,ZAG PARIS,11
95176,Cormeilles-en-Parisis,ZAG PARIS,11
93015,Coubron,ZAG PARIS,11
77132,Coupvray,ZAG PARIS,11
92026,Courbevoie,ZAG PARIS,11
95183,Courdimanche,ZAG PARIS,11
77139,Courtry,ZAG PARIS,11
77146,Croissy-Beaubourg,ZAG PARIS,11
78190,Croissy-sur-Seine,ZAG PARIS,11
91191,Crosne,ZAG PARIS,11
77143,Crégy-lès-Meaux,ZAG PARIS,11
94028,Créteil,ZAG PARIS,11
77152,Dammarie-les-Lys,ZAG PARIS,11
77155,Dampmart,ZAG PARIS,11
95197,Deuil-la-Barre,ZAG PARIS,11
95199,Domont,ZAG PARIS,11
93029,Drancy,ZAG PARIS,11
91201,Draveil,ZAG PARIS,11
93030,Dugny,ZAG PARIS,11
95203,Eaubonne,ZAG PARIS,11
95210,Enghien-les-Bains,ZAG PARIS,11
57193,Ennery,ZAG PARIS,44
95219,Ermont,ZAG PARIS,11
77171,Esbly,ZAG PARIS,11
77181,Ferrières-en-Brie,ZAG PARIS,11
91235,Fleury-Mérogis,ZAG PARIS,11
78238,Flins-sur-Seine,ZAG PARIS,11
78239,Follainville-Dennemont,ZAG PARIS,11
92032,Fontenay-aux-Roses,ZAG PARIS,11
78242,Fontenay-le-Fleury,ZAG PARIS,11
91244,Fontenay-le-Vicomte,ZAG PARIS,11
94033,Fontenay-sous-Bois,ZAG PARIS,11
54209,Franconville,ZAG PARIS,44
21287,Fresnes,ZAG PARIS,27
95256,Frépillon,ZAG PARIS,11
93032,Gagny,ZAG PARIS,11
78261,Gaillon-sur-Montcient,ZAG PARIS,11
92033,Garches,ZAG PARIS,11
78267,Gargenville,ZAG PARIS,11
95268,Garges-lès-Gonesse,ZAG PARIS,11
92036,Gennevilliers,ZAG PARIS,11
94037,Gentilly,ZAG PARIS,11
91272,Gif-sur-Yvette,ZAG PARIS,11
91275,Gometz-le-Châtel,ZAG PARIS,11
95277,Gonesse,ZAG PARIS,11
93033,Gournay-sur-Marne,ZAG PARIS,11
28185,Goussainville,ZAG PARIS,24
77209,Gouvernes,ZAG PARIS,11
95288,Groslay,ZAG PARIS,11
77221,Guermantes,ZAG PARIS,11
78297,Guyancourt,ZAG PARIS,11
78299,Hardricourt,ZAG PARIS,11
78311,Houilles,ZAG PARIS,11
70289,Igny,ZAG PARIS,27
77232,Isles-lès-Villenoy,ZAG PARIS,11
78314,Issou,ZAG PARIS,11
92040,Issy-les-Moulineaux,ZAG PARIS,11
94041,Ivry-sur-Seine,ZAG PARIS,11
94042,Joinville-le-Pont,ZAG PARIS,11
78321,Jouars-Pontchartrain,ZAG PARIS,11
78322,Jouy-en-Josas,ZAG PARIS,11
95323,Jouy-le-Moutier,ZAG PARIS,11
91326,Juvisy-sur-Orge,ZAG PARIS,11
78327,Juziers,ZAG PARIS,11
77243,Lagny-sur-Marne,ZAG PARIS,11
77248,Lesches,ZAG PARIS,11
91333,Leuville-sur-Orge,ZAG PARIS,11
92044,Levallois-Perret,ZAG PARIS,11
50270,Lieusaint,ZAG PARIS,28
78335,Limay,ZAG PARIS,11
94044,Limeil-Brévannes,ZAG PARIS,11
91339,Linas,ZAG PARIS,11
91340,Lisses,ZAG PARIS,11
93046,Livry-Gargan,ZAG PARIS,11
77255,Livry-sur-Seine,ZAG PARIS,11
77258,Lognes,ZAG PARIS,11
91345,Longjumeau,ZAG PARIS,11
91347,Longpont-sur-Orge,ZAG PARIS,11
78350,Louveciennes,ZAG PARIS,11
77249,Lésigny,ZAG PARIS,11
78354,Magnanville,ZAG PARIS,11
78356,Magny-les-Hameaux,ZAG PARIS,11
94046,Maisons-Alfort,ZAG PARIS,11
78358,Maisons-Laffitte,ZAG PARIS,11
92046,Malakoff,ZAG PARIS,11
94047,Mandres-les-Roses,ZAG PARIS,11
78361,Mantes-la-Jolie,ZAG PARIS,11
78362,Mantes-la-Ville,ZAG PARIS,11
91363,Marcoussis,ZAG PARIS,11
78367,Mareil-Marly,ZAG PARIS,11
95369,Margency,ZAG PARIS,11
78372,Marly-le-Roi,ZAG PARIS,11
92047,Marnes-la-Coquette,ZAG PARIS,11
77278,Marolles-en-Brie,ZAG PARIS,11
71288,Massy,ZAG PARIS,27
78382,Maurecourt,ZAG PARIS,11
78383,Maurepas,ZAG PARIS,11
77284,Meaux,ZAG PARIS,11
77288,Melun,ZAG PARIS,11
91386,Mennecy,ZAG PARIS,11
92048,Meudon,ZAG PARIS,11
78401,Meulan-en-Yvelines,ZAG PARIS,11
77294,Mitry-Mory,ZAG PARIS,11
77296,Moissy-Cramayel,ZAG PARIS,11
78418,Montesson,ZAG PARIS,11
93047,Montfermeil,ZAG PARIS,11
91421,Montgeron,ZAG PARIS,11
78423,Montigny-le-Bretonneux,ZAG PARIS,11
95424,Montigny-lès-Cormeilles,ZAG PARIS,11
91425,Montlhéry,ZAG PARIS,11
95426,Montlignon,ZAG PARIS,11
95427,Montmagny,ZAG PARIS,11
95428,Montmorency,ZAG PARIS,11
28267,Montreuil,ZAG PARIS,24
92049,Montrouge,ZAG PARIS,11
77307,Montévrain,ZAG PARIS,11
51384,Morangis,ZAG PARIS,44
91434,Morsang-sur-Orge,ZAG PARIS,11
91435,Morsang-sur-Seine,ZAG PARIS,11
78384,Médan,ZAG PARIS,11
95392,Mériel,ZAG PARIS,11
95394,Méry-sur-Oise,ZAG PARIS,11
78403,Mézy-sur-Seine,ZAG PARIS,11
77326,Nandy,ZAG PARIS,11
92050,Nanterre,ZAG PARIS,11
77330,Nanteuil-lès-Meaux,ZAG PARIS,11
78442,Neauphle-le-Château,ZAG PARIS,11
78443,Neauphle-le-Vieux,ZAG PARIS,11
95446,Nesles-la-Vallée,ZAG PARIS,11
93049,Neuilly-Plaisance,ZAG PARIS,11
93050,Neuilly-sur-Marne,ZAG PARIS,11
92051,Neuilly-sur-Seine,ZAG PARIS,11
95450,Neuville-sur-Oise,ZAG PARIS,11
94052,Nogent-sur-Marne,ZAG PARIS,11
94053,Noiseau,ZAG PARIS,11
77337,Noisiel,ZAG PARIS,11
93051,Noisy-le-Grand,ZAG PARIS,11
93053,Noisy-le-Sec,ZAG PARIS,11
10269,Nozay,ZAG PARIS,44
88336,Ollainville,ZAG PARIS,44
02573,Orgeval,ZAG PARIS,32
94054,Orly,ZAG PARIS,11
94055,Ormesson-sur-Marne,ZAG PARIS,11
28289,Ormoy,ZAG PARIS,24
91471,Orsay,ZAG PARIS,11
95476,Osny,ZAG PARIS,11
77350,Ozoir-la-Ferrière,ZAG PARIS,11
91477,Palaiseau,ZAG PARIS,11
93055,Pantin,ZAG PARIS,11
91479,Paray-Vieille-Poste,ZAG PARIS,11
95480,Parmain,ZAG PARIS,11
93059,Pierrefitte-sur-Seine,ZAG PARIS,11
95488,Pierrelaye,ZAG PARIS,11
95489,Piscop,ZAG PARIS,11
78490,Plaisir,ZAG PARIS,11
77369,Poincy,ZAG PARIS,11
78498,Poissy,ZAG PARIS,11
77372,Pomponne,ZAG PARIS,11
77373,Pontault-Combault,ZAG PARIS,11
95500,Pontoise,ZAG PARIS,11
78501,Porcheville,ZAG PARIS,11
51446,Pringy,ZAG PARIS,44
95510,Puiseux-Pontoise,ZAG PARIS,11
92062,Puteaux,ZAG PARIS,11
03205,Périgny,ZAG PARIS,84
91514,Quincy-sous-Sénart,ZAG PARIS,11
91521,Ris-Orangis,ZAG PARIS,11
77390,Roissy-en-Brie,ZAG PARIS,11
95527,Roissy-en-France,ZAG PARIS,11
93063,Romainville,ZAG PARIS,11
93064,Rosny-sous-Bois,ZAG PARIS,11
77394,Rubelles,ZAG PARIS,11
92063,Rueil-Malmaison,ZAG PARIS,11
94065,Rungis,ZAG PARIS,11
91534,Saclay,ZAG PARIS,11
02671,Saint-Aubin,ZAG PARIS,32
95539,Saint-Brice-sous-Forêt,ZAG PARIS,11
92064,Saint-Cloud,ZAG PARIS,11
77407,Saint-Fargeau-Ponthierry,ZAG PARIS,11
78550,Saint-Germain-de-la-Grange,ZAG PARIS,11
78551,Saint-Germain-en-Laye,ZAG PARIS,11
91552,Saint-Germain-lès-Arpajon,ZAG PARIS,11
91553,Saint-Germain-lès-Corbeil,ZAG PARIS,11
80704,Saint-Gratien,ZAG PARIS,32
95563,Saint-Leu-la-Forêt,ZAG PARIS,11
94067,Saint-Mandé,ZAG PARIS,11
94068,Saint-Maur-des-Fossés,ZAG PARIS,11
52453,Saint-Maurice,ZAG PARIS,44
91570,Saint-Michel-sur-Orge,ZAG PARIS,11
95572,Saint-Ouen-l'Aumône,ZAG PARIS,11
91573,Saint-Pierre-du-Perray,ZAG PARIS,11
03257,Saint-Prix,ZAG PARIS,84
78576,Saint-Rémy-l'Honoré,ZAG PARIS,11
78575,Saint-Rémy-lès-Chevreuse,ZAG PARIS,11
77438,Saint-Thibault-des-Vignes,ZAG PARIS,11
91581,Saint-Yon,ZAG PARIS,11
45278,Sainte-Geneviève-des-Bois,ZAG PARIS,24
91577,Saintry-sur-Seine,ZAG PARIS,11
95582,Sannois,ZAG PARIS,11
94070,Santeny,ZAG PARIS,11
95585,Sarcelles,ZAG PARIS,11
78586,Sartrouville,ZAG PARIS,11
91587,Saulx-les-Chartreux,ZAG PARIS,11
77445,Savigny-le-Temple,ZAG PARIS,11
91589,Savigny-sur-Orge,ZAG PARIS,11
89381,Sceaux,ZAG PARIS,27
77447,Seine-Port,ZAG PARIS,11
77449,Serris,ZAG PARIS,11
50574,Servon,ZAG PARIS,28
93071,Sevran,ZAG PARIS,11
95598,Soisy-sous-Montmorency,ZAG PARIS,11
91600,Soisy-sur-Seine,ZAG PARIS,11
93072,Stains,ZAG PARIS,11
94071,Sucy-en-Brie,ZAG PARIS,11
92073,Suresnes,ZAG PARIS,11
92072,Sèvres,ZAG PARIS,11
95607,Taverny,ZAG PARIS,11
78609,Tessancourt-sur-Aubette,ZAG PARIS,11
94073,Thiais,ZAG PARIS,11
77464,Thorigny-sur-Marne,ZAG PARIS,11
91617,Tigery,ZAG PARIS,11
78620,Toussus-le-Noble,ZAG PARIS,11
78621,Trappes,ZAG PARIS,11
93073,Tremblay-en-France,ZAG PARIS,11
78624,Triel-sur-Seine,ZAG PARIS,11
77475,Trilport,ZAG PARIS,11
77479,Vaires-sur-Marne,ZAG PARIS,11
94074,Valenton,ZAG PARIS,11
95628,Valmondois,ZAG PARIS,11
92075,Vanves,ZAG PARIS,11
91631,Varennes-Jarcy,ZAG PARIS,11
92076,Vaucresson,ZAG PARIS,11
95633,Vaudherland,ZAG PARIS,11
91635,Vauhallan,ZAG PARIS,11
93074,Vaujours,ZAG PARIS,11
95637,Vauréal,ZAG PARIS,11
77487,Vaux-le-Pénil,ZAG PARIS,11
78638,Vaux-sur-Seine,ZAG PARIS,11
78642,Verneuil-sur-Seine,ZAG PARIS,11
28404,Vernouillet,ZAG PARIS,24
91645,Verrières-le-Buisson,ZAG PARIS,11
78646,Versailles,ZAG PARIS,11
40323,Vert,ZAG PARIS,75
77495,Vert-Saint-Denis,ZAG PARIS,11
77498,Vignely,ZAG PARIS,11
91657,Vigneux-sur-Seine,ZAG PARIS,11
91659,Villabé,ZAG PARIS,11
92077,Ville-d'Avray,ZAG PARIS,11
91661,Villebon-sur-Yvette,ZAG PARIS,11
94075,Villecresnes,ZAG PARIS,11
94076,Villejuif,ZAG PARIS,11
91666,Villejust,ZAG PARIS,11
91667,Villemoisson-sur-Orge,ZAG PARIS,11
93077,Villemomble,ZAG PARIS,11
94078,Villeneuve-Saint-Georges,ZAG PARIS,11
92078,Villeneuve-la-Garenne,ZAG PARIS,11
94077,Villeneuve-le-Roi,ZAG PARIS,11
78672,Villennes-sur-Seine,ZAG PARIS,11
77513,Villenoy,ZAG PARIS,11
77514,Villeparisis,ZAG PARIS,11
11434,Villepinte,ZAG PARIS,76
78674,Villepreux,ZAG PARIS,11
93079,Villetaneuse,ZAG PARIS,11
95678,Villiers-Adam,ZAG PARIS,11
78683,Villiers-Saint-Frédéric,ZAG PARIS,11
95680,Villiers-le-Bel,ZAG PARIS,11
91679,Villiers-le-Bâcle,ZAG PARIS,11
94079,Villiers-sur-Marne,ZAG PARIS,11
91685,Villiers-sur-Orge,ZAG PARIS,11
94080,Vincennes,ZAG PARIS,11
78686,Viroflay,ZAG PARIS,11
91687,Viry-Châtillon,ZAG PARIS,11
94081,Vitry-sur-Seine,ZAG PARIS,11
78688,Voisins-le-Bretonneux,ZAG PARIS,11
78640,Vélizy-Villacoublay,ZAG PARIS,11
91689,Wissous,ZAG PARIS,11
91691,Yerres,ZAG PARIS,11
25513,Sainte-Anne,ZAG POINTE-A-PITRE,27
35001,Acigné,ZAG RENNES,53
35024,Betton,ZAG RENNES,53
35032,Bourgbarré,ZAG RENNES,53
35047,Bruz,ZAG RENNES,53
35039,Brécé,ZAG RENNES,53
35022,Bécherel,ZAG RENNES,53
35051,Cesson-Sévigné,ZAG RENNES,53
35055,Chantepie,ZAG RENNES,53
35066,Chartres-de-Bretagne,ZAG RENNES,53
35076,Chavagne,ZAG RENNES,53
35079,Chevaigné,ZAG RENNES,53
35080,Cintré,ZAG RENNES,53
35081,Clayes,ZAG RENNES,53
35088,Corps-Nuds,ZAG RENNES,53
35120,Gévezé,ZAG RENNES,53
35139,Laillé,ZAG RENNES,53
35144,Langan,ZAG RENNES,53
35173,Melesse,ZAG RENNES,53
35180,Miniac-sous-Bécherel,ZAG RENNES,53
35189,Montgermont,ZAG RENNES,53
35196,Mordelles,ZAG RENNES,53
35204,Nouvoitou,ZAG RENNES,53
35206,Noyal-Châtillon-sur-Seiche,ZAG RENNES,53
35208,Orgères,ZAG RENNES,53
35210,Pacé,ZAG RENNES,53
35216,Parthenay-de-Bretagne,ZAG RENNES,53
35363,Pont-Péan,ZAG RENNES,53
35238,Rennes,ZAG RENNES,53
35245,Romillé,ZAG RENNES,53
35250,Saint-Armel,ZAG RENNES,53
35266,Saint-Erblon,ZAG RENNES,53
35278,Saint-Grégoire,ZAG RENNES,53
35281,Saint-Jacques-de-la-Lande,ZAG RENNES,53
